date,close
2025-01-06,1119.87
2025-01-07,1114.63
2025-01-08,1127.13
2025-01-09,1157.84
2025-01-10,1112.62
2025-01-13,1120.43
2025-01-14,1132.50
2025-01-15,1135.24
2025-01-16,1129.66
2025-01-17,1124.14
2025-01-20,1115.08
2025-01-21,1088.93
2025-01-22,1084.40
2025-01-23,1088.84
2025-01-24,1095.72
2025-01-27,1099.09
2025-01-28,1087.86
2025-01-29,1088.78
2025-01-30,1090.86
2025-01-31,1082.95
2025-02-03,1088.22
2025-02-04,1085.00
2025-02-05,1078.67
2025-02-06,1094.30
2025-02-07,1085.43
2025-02-10,1083.30
2025-02-11,1101.77
2025-02-12,1092.64
2025-02-13,1083.68
2025-02-14,1075.49
2025-02-17,1057.87
2025-02-18,1060.39
2025-02-19,1059.67
2025-02-20,1082.51
2025-02-21,1087.13
2025-02-24,1113.05
2025-02-25,1092.49
2025-02-26,1089.88
2025-02-27,1076.96
2025-02-28,1075.38
2025-03-03,1055.70
2025-03-04,1047.64
2025-03-05,1044.82
2025-03-06,1061.35
2025-03-07,1072.50
2025-03-10,1088.22
2025-03-11,1082.44
2025-03-12,1068.96
2025-03-13,1065.15
2025-03-14,1060.38
2025-03-17,1081.43
2025-03-18,1069.85
2025-03-19,1077.60
2025-03-20,1060.17
2025-03-21,1048.97
2025-03-24,1047.58
2025-03-25,1042.38
2025-03-26,1035.35
2025-03-27,1016.99
2025-03-28,989.94
2025-03-31,988.78
2025-04-01,996.46
2025-04-02,1014.03
2025-04-03,1011.05
2025-04-04,1003.42
2025-04-07,1005.68
2025-04-08,1009.26
2025-04-09,1001.10
2025-04-10,1004.33
2025-04-11,1005.60
2025-04-14,1007.28
2025-04-15,1005.36
2025-04-16,1021.73
2025-04-17,1030.96
2025-04-18,1040.48
2025-04-21,1048.60
2025-04-22,1055.29
2025-04-23,1061.20
2025-04-24,1081.25
2025-04-25,1072.36
2025-04-28,1061.16
2025-04-29,1065.99
2025-04-30,1077.03
2025-05-01,1070.14
2025-05-02,1110.95
2025-05-05,1114.38
2025-05-06,1123.39
2025-05-07,1121.46
2025-05-08,1095.60
2025-05-09,1104.10
2025-05-12,1106.33
2025-05-13,1096.06
2025-05-14,1091.07
2025-05-15,1079.15
2025-05-16,1095.40
2025-05-19,1080.19
2025-05-20,1089.69
2025-05-21,1093.88
2025-05-22,1101.12
2025-05-23,1101.41
2025-05-26,1102.22
2025-05-27,1086.89
2025-05-28,1096.05
2025-05-29,1096.46
2025-05-30,1064.29
2025-06-02,1051.62
2025-06-03,1055.08
2025-06-04,1047.52
2025-06-05,1028.32
2025-06-06,1014.50
2025-06-09,1001.62
2025-06-10,998.50
2025-06-11,1008.94
2025-06-12,1009.29
2025-06-13,1012.61
2025-06-16,999.08
2025-06-17,1011.41
2025-06-18,1006.27
2025-06-19,1006.25
2025-06-20,1011.69
2025-06-23,1011.34
2025-06-24,1008.81
2025-06-25,997.31
2025-06-26,977.61
2025-06-27,965.72
2025-06-30,962.88
2025-07-01,974.55
2025-07-02,970.08
2025-07-03,968.48
2025-07-04,967.54
2025-07-07,981.88
2025-07-08,995.13
2025-07-09,989.31
2025-07-10,998.66
2025-07-11,998.32
2025-07-14,993.45
2025-07-15,993.85
2025-07-16,1005.88
2025-07-17,991.95
2025-07-18,1016.87
2025-07-21,1027.73
2025-07-22,1014.34
2025-07-23,1007.76
2025-07-24,994.80
2025-07-25,998.64
2025-07-28,999.60
2025-07-29,993.98
2025-07-30,990.31
2025-07-31,984.66
2025-08-01,999.66
2025-08-04,994.79
2025-08-05,973.54
2025-08-06,958.69
2025-08-07,980.63
2025-08-08,977.85
2025-08-11,973.15
2025-08-12,971.17
2025-08-13,976.29
2025-08-14,966.94
2025-08-15,970.42
2025-08-18,970.64
2025-08-19,980.12
2025-08-20,979.44
2025-08-21,989.77
2025-08-22,957.03
2025-08-25,963.89
2025-08-26,946.14
2025-08-27,939.15
2025-08-28,945.23
2025-08-29,941.69
